order_date,order_no,channel,sku,product_name,series,category,qty,unit_price,revenue,channel_fee
2026-05-07,OWN-260507-0071,자사몰,RR-RAK-104,레어로우 랙 행거 랙,랙,수납,1,309272,309272,10824
2026-05-07,NAV-260507-0072,네이버,RR-RAK-102,레어로우 랙 사이드 테이블,랙,테이블,1,129446,129446,9061
2026-05-07,OHS-260507-0073,오늘의집,RR-LIF-502,10 COLORS 스툴,라이프스타일,체어,1,145656,145656,26218
2026-05-07,29C-260507-0074,29CM,RR-RAK-103,레어로우 랙 유틸리티 랙,랙,수납,3,423937,1271811,343388
2026-05-07,OHS-260507-0075,오늘의집,RR-LIF-502,10 COLORS 스툴,라이프스타일,체어,1,145656,145656,26218
2026-05-07,CPG-260507-0076,쿠팡,RR-RAK-105,레어로우 랙 미니 랙,랙,수납,1,176842,176842,19098
2026-05-07,NAV-260507-0077,네이버,RR-LIF-501,10 COLORS 미니 사이드,라이프스타일,테이블,1,113781,113781,7964
2026-05-07,OWN-260507-0078,자사몰,RR-RAK-106,레어로우 랙 와이드 셸프,랙,수납,1,456237,456237,15968
2026-05-07,NAV-260507-0079,네이버,RR-WRK-301,레어로우 워크 데스크 1200,워크,데스크,1,377621,377621,26433
2026-05-07,OWN-260507-0080,자사몰,RR-SYS-202,시스템000 2단 모듈,시스템000,수납,2,402135,804270,28149
2026-05-07,OHS-260507-0081,오늘의집,RR-SYS-205,시스템000 도어 패널,시스템000,부속,1,77163,77163,13889
2026-05-07,29C-260507-0082,29CM,RR-RAK-104,레어로우 랙 행거 랙,랙,수납,1,341827,341827,92293
2026-05-07,OWN-260507-0083,자사몰,RR-RAK-103,레어로우 랙 유틸리티 랙,랙,수납,1,383562,383562,13424
2026-05-07,OHS-260507-0084,오늘의집,RR-RAK-106,레어로우 랙 와이드 셸프,랙,수납,1,489855,489855,88173
2026-05-07,NAV-260507-0085,네이버,RR-SYS-205,시스템000 도어 패널,시스템000,부속,1,73380,73380,5136
2026-05-07,OWN-260507-0086,자사몰,RR-RAK-106,레어로우 랙 와이드 셸프,랙,수납,1,456237,456237,15968
2026-05-07,29C-260507-0087,29CM,RR-SYS-205,시스템000 도어 패널,시스템000,부속,1,79432,79432,21446
2026-05-07,OWN-260507-0088,자사몰,RR-RAK-104,레어로우 랙 행거 랙,랙,수납,1,309272,309272,10824
2026-05-07,CPG-260507-0089,쿠팡,RR-RAK-101,레어로우 랙 소파 테이블,랙,테이블,1,152617,152617,16482
2026-05-07,OHS-260507-0090,오늘의집,RR-LIF-503,10 COLORS 매거진 랙,라이프스타일,수납,1,84966,84966,15293
2026-05-07,OHS-260507-0091,오늘의집,RR-RAK-104,레어로우 랙 행거 랙,랙,수납,1,332061,332061,59770
2026-05-07,OHS-260507-0092,오늘의집,RR-RAK-101,레어로우 랙 소파 테이블,랙,테이블,3,163863,491589,88486
2026-05-07,OHS-260507-0093,오늘의집,RR-RAK-106,레어로우 랙 와이드 셸프,랙,수납,2,489855,979710,176347
2026-05-07,OHS-260507-0094,오늘의집,RR-RAK-103,레어로우 랙 유틸리티 랙,랙,수납,1,411825,411825,74128
2026-05-07,OWN-260507-0095,자사몰,RR-RAK-102,레어로우 랙 사이드 테이블,랙,테이블,1,126777,126777,4437
2026-05-07,OHS-260507-0096,오늘의집,RR-SYS-202,시스템000 2단 모듈,시스템000,수납,1,431766,431766,77717
2026-05-07,OHS-260507-0097,오늘의집,RR-SYS-205,시스템000 도어 패널,시스템000,부속,1,77163,77163,13889
2026-05-07,OWN-260507-0098,자사몰,RR-RAK-106,레어로우 랙 와이드 셸프,랙,수납,1,456237,456237,15968
2026-05-07,OHS-260507-0099,오늘의집,RR-RAK-104,레어로우 랙 행거 랙,랙,수납,1,332061,332061,59770
2026-05-07,OHS-260507-0100,오늘의집,RR-RAK-106,레어로우 랙 와이드 셸프,랙,수납,1,489855,489855,88173
2026-05-07,OHS-260507-0101,오늘의집,RR-RAK-106,레어로우 랙 와이드 셸프,랙,수납,1,489855,489855,88173
2026-05-07,OHS-260507-0102,오늘의집,RR-RAK-104,레어로우 랙 행거 랙,랙,수납,1,332061,332061,59770
2026-05-07,OHS-260507-0103,오늘의집,RR-RAK-104,레어로우 랙 행거 랙,랙,수납,1,332061,332061,59770
2026-05-07,OHS-260507-0104,오늘의집,RR-RAK-102,레어로우 랙 사이드 테이블,랙,테이블,1,136119,136119,24501
2026-05-08,OHS-260508-0001,오늘의집,RR-RAK-103,레어로우 랙 유틸리티 랙,랙,수납,1,411825,411825,74128
2026-05-08,29C-260508-0002,29CM,RR-RAK-101,레어로우 랙 소파 테이블,랙,테이블,2,168682,337364,91088
2026-05-08,29C-260508-0003,29CM,RR-SYS-202,시스템000 2단 모듈,시스템000,수납,2,444465,888930,240011
2026-05-08,OWN-260508-0004,자사몰,RR-WRK-305,레어로우 워크 케이블 트레이,워크,액세서리,1,62985,62985,2204
2026-05-08,OHS-260508-0005,오늘의집,RR-WRK-304,레어로우 워크 모니터암,워크,액세서리,1,145656,145656,26218
2026-05-08,29C-260508-0006,29CM,RR-RAK-105,레어로우 랙 미니 랙,랙,수납,1,195457,195457,52773
2026-05-08,OWN-260508-0007,자사몰,RR-SYS-205,시스템000 도어 패널,시스템000,부속,2,71867,143734,5030
2026-05-08,OHS-260508-0008,오늘의집,RR-SYS-205,시스템000 도어 패널,시스템000,부속,1,77163,77163,13889
2026-05-08,OHS-260508-0009,오늘의집,RR-RAK-102,레어로우 랙 사이드 테이블,랙,테이블,1,136119,136119,24501
2026-05-08,OWN-260508-0010,자사몰,RR-SYS-205,시스템000 도어 패널,시스템000,부속,2,71867,143734,5030
2026-05-08,NAV-260508-0011,네이버,RR-RAK-104,레어로우 랙 행거 랙,랙,수납,1,315783,315783,22104
2026-05-08,29C-260508-0012,29CM,RR-RAK-103,레어로우 랙 유틸리티 랙,랙,수납,1,423937,423937,114462
2026-05-08,NAV-260508-0013,네이버,RR-RAK-106,레어로우 랙 와이드 셸프,랙,수납,1,465842,465842,32608
2026-05-08,OWN-260508-0014,자사몰,RR-WRK-301,레어로우 워크 데스크 1200,워크,데스크,1,369835,369835,12944
2026-05-08,29C-260508-0015,29CM,RR-SYS-203,시스템000 3단 모듈,시스템000,수납,2,622965,1245930,336401
2026-05-08,OWN-260508-0016,자사몰,RR-SYS-202,시스템000 2단 모듈,시스템000,수납,2,402135,804270,28149
2026-05-08,CPG-260508-0017,쿠팡,RR-WRK-303,레어로우 워크 체어,워크,체어,1,281010,281010,30349
2026-05-08,NAV-260508-0018,네이버,RR-SYS-202,시스템000 2단 모듈,시스템000,수납,3,410601,1231803,86226
2026-05-08,NAV-260508-0019,네이버,RR-SYS-203,시스템000 3단 모듈,시스템000,수납,2,575501,1151002,80570
2026-05-08,OWN-260508-0020,자사몰,RR-SYS-202,시스템000 2단 모듈,시스템000,수납,2,402135,804270,28149
2026-05-08,OHS-260508-0021,오늘의집,RR-LIF-502,10 COLORS 스툴,라이프스타일,체어,2,145656,291312,52436
2026-05-08,OWN-260508-0022,자사몰,RR-RAK-104,레어로우 랙 행거 랙,랙,수납,1,309272,309272,10824
2026-05-08,29C-260508-0023,29CM,RR-SYS-201,시스템000 1단 모듈,시스템000,수납,1,265965,265965,71810
2026-05-08,CPG-260508-0024,쿠팡,RR-SYS-202,시스템000 2단 모듈,시스템000,수납,1,402135,402135,43430
2026-05-08,OHS-260508-0025,오늘의집,RR-SYS-205,시스템000 도어 패널,시스템000,부속,1,77163,77163,13889
2026-05-08,OWN-260508-0026,자사몰,RR-SYS-205,시스템000 도어 패널,시스템000,부속,1,71867,71867,2515
2026-05-08,OWN-260508-0027,자사몰,RR-RAK-104,레어로우 랙 행거 랙,랙,수납,1,309272,309272,10824
2026-05-08,OWN-260508-0028,자사몰,RR-WRK-304,레어로우 워크 모니터암,워크,액세서리,2,135660,271320,9496
2026-05-08,OWN-260508-0029,자사몰,RR-LIF-501,10 COLORS 미니 사이드,라이프스타일,테이블,1,111435,111435,3900
2026-05-08,OHS-260508-0030,오늘의집,RR-WRK-301,레어로우 워크 데스크 1200,워크,데스크,1,397086,397086,71475
2026-05-08,OHS-260508-0031,오늘의집,RR-RAK-102,레어로우 랙 사이드 테이블,랙,테이블,1,136119,136119,24501
2026-05-08,OWN-260508-0032,자사몰,RR-RAK-102,레어로우 랙 사이드 테이블,랙,테이블,2,126777,253554,8874
2026-05-08,OHS-260508-0033,오늘의집,RR-WRK-303,레어로우 워크 체어,워크,체어,2,301716,603432,108617
2026-05-08,OWN-260508-0034,자사몰,RR-SYS-203,시스템000 3단 모듈,시스템000,수납,3,563635,1690905,59181
2026-05-08,29C-260508-0035,29CM,RR-WRK-301,레어로우 워크 데스크 1200,워크,데스크,1,408765,408765,110366
2026-05-08,OHS-260508-0036,오늘의집,RR-HOM-401,홈 시리즈 TV 보드,홈,리빙,1,605166,605166,108929
2026-05-08,NAV-260508-0037,네이버,RR-RAK-101,레어로우 랙 소파 테이블,랙,테이블,1,155830,155830,10908
2026-05-08,OWN-260508-0038,자사몰,RR-HOM-403,홈 시리즈 행거,홈,리빙,1,176035,176035,6161
2026-05-08,OWN-260508-0039,자사몰,RR-WRK-302,레어로우 워크 데스크 1500,워크,데스크,1,426360,426360,14922
2026-05-08,NAV-260508-0040,네이버,RR-RAK-103,레어로우 랙 유틸리티 랙,랙,수납,2,391637,783274,54829
2026-05-08,OWN-260508-0041,자사몰,RR-SYS-203,시스템000 3단 모듈,시스템000,수납,1,563635,563635,19727
2026-05-08,OWN-260508-0042,자사몰,RR-WRK-305,레어로우 워크 케이블 트레이,워크,액세서리,1,62985,62985,2204
2026-05-08,29C-260508-0043,29CM,RR-RAK-102,레어로우 랙 사이드 테이블,랙,테이블,1,140122,140122,37832
2026-05-08,OWN-260508-0044,자사몰,RR-SYS-202,시스템000 2단 모듈,시스템000,수납,1,402135,402135,14074
2026-05-08,OHS-260508-0045,오늘의집,RR-HOM-402,홈 시리즈 화분 스탠드,홈,리빙,3,110976,332928,59927
2026-05-08,OWN-260508-0046,자사몰,RR-HOM-401,홈 시리즈 TV 보드,홈,리빙,1,563635,563635,19727
2026-05-08,29C-260508-0047,29CM,RR-RAK-106,레어로우 랙 와이드 셸프,랙,수납,1,504262,504262,136150
2026-05-08,OWN-260508-0048,자사몰,RR-WRK-304,레어로우 워크 모니터암,워크,액세서리,1,135660,135660,4748
2026-05-08,OHS-260508-0049,오늘의집,RR-HOM-403,홈 시리즈 행거,홈,리빙,1,189006,189006,34021
2026-05-08,NAV-260508-0050,네이버,RR-RAK-105,레어로우 랙 미니 랙,랙,수납,3,180565,541695,37918
2026-05-08,OHS-260508-0051,오늘의집,RR-RAK-105,레어로우 랙 미니 랙,랙,수납,2,189873,379746,68354
2026-05-08,OWN-260508-0052,자사몰,RR-SYS-205,시스템000 도어 패널,시스템000,부속,2,71867,143734,5030
2026-05-08,OWN-260508-0053,자사몰,RR-WRK-301,레어로우 워크 데스크 1200,워크,데스크,1,369835,369835,12944
2026-05-08,29C-260508-0054,29CM,RR-RAK-102,레어로우 랙 사이드 테이블,랙,테이블,2,140122,280244,75665
2026-05-08,OWN-260508-0055,자사몰,RR-WRK-304,레어로우 워크 모니터암,워크,액세서리,2,135660,271320,9496
2026-05-08,CPG-260508-0056,쿠팡,RR-LIF-502,10 COLORS 스툴,라이프스타일,체어,1,135660,135660,14651
2026-05-08,NAV-260508-0057,네이버,RR-RAK-105,레어로우 랙 미니 랙,랙,수납,1,180565,180565,12639
2026-05-08,OHS-260508-0058,오늘의집,RR-RAK-106,레어로우 랙 와이드 셸프,랙,수납,1,489855,489855,88173
2026-05-08,CPG-260508-0059,쿠팡,RR-RAK-104,레어로우 랙 행거 랙,랙,수납,1,309272,309272,33401
2026-05-08,OWN-260508-0060,자사몰,RR-RAK-102,레어로우 랙 사이드 테이블,랙,테이블,1,126777,126777,4437
2026-05-08,OWN-260508-0061,자사몰,RR-RAK-103,레어로우 랙 유틸리티 랙,랙,수납,1,383562,383562,13424
2026-05-08,29C-260508-0062,29CM,RR-SYS-204,시스템000 코너 모듈,시스템000,수납,1,310590,310590,83859
2026-05-08,OWN-260508-0063,자사몰,RR-SYS-205,시스템000 도어 패널,시스템000,부속,2,71867,143734,5030
2026-05-08,NAV-260508-0064,네이버,RR-WRK-301,레어로우 워크 데스크 1200,워크,데스크,1,377621,377621,26433
2026-05-08,OWN-260508-0065,자사몰,RR-SYS-205,시스템000 도어 패널,시스템000,부속,2,71867,143734,5030
2026-05-08,OWN-260508-0066,자사몰,RR-SYS-204,시스템000 코너 모듈,시스템000,수납,1,281010,281010,9835
2026-05-08,OWN-260508-0067,자사몰,RR-RAK-104,레어로우 랙 행거 랙,랙,수납,1,309272,309272,10824
2026-05-08,NAV-260508-0068,네이버,RR-SYS-204,시스템000 코너 모듈,시스템000,수납,1,286926,286926,20084
2026-05-08,OWN-260508-0069,자사몰,RR-RAK-106,레어로우 랙 와이드 셸프,랙,수납,3,456237,1368711,47904
2026-05-08,OHS-260508-0070,오늘의집,RR-WRK-302,레어로우 워크 데스크 1500,워크,데스크,3,457776,1373328,247199
2026-05-08,OHS-260508-0071,오늘의집,RR-SYS-202,시스템000 2단 모듈,시스템000,수납,1,431766,431766,77717
2026-05-08,OWN-260508-0072,자사몰,RR-RAK-104,레어로우 랙 행거 랙,랙,수납,2,309272,618544,21649
2026-05-08,OWN-260508-0073,자사몰,RR-LIF-501,10 COLORS 미니 사이드,라이프스타일,테이블,2,111435,222870,7800
2026-05-08,NAV-260508-0074,네이버,RR-RAK-103,레어로우 랙 유틸리티 랙,랙,수납,1,391637,391637,27414
2026-05-08,CPG-260508-0075,쿠팡,RR-WRK-302,레어로우 워크 데스크 1500,워크,데스크,1,426360,426360,46046
2026-05-08,29C-260508-0076,29CM,RR-WRK-304,레어로우 워크 모니터암,워크,액세서리,1,149940,149940,40483
2026-05-08,OWN-260508-0077,자사몰,RR-SYS-205,시스템000 도어 패널,시스템000,부속,1,71867,71867,2515
2026-05-08,NAV-260508-0078,네이버,RR-WRK-303,레어로우 워크 체어,워크,체어,2,286926,573852,40169
2026-05-08,OHS-260508-0079,오늘의집,RR-WRK-304,레어로우 워크 모니터암,워크,액세서리,1,145656,145656,26218
2026-05-08,OWN-260508-0080,자사몰,RR-SYS-202,시스템000 2단 모듈,시스템000,수납,2,402135,804270,28149
2026-05-08,OHS-260508-0081,오늘의집,RR-WRK-303,레어로우 워크 체어,워크,체어,1,301716,301716,54308
2026-05-08,OWN-260508-0082,자사몰,RR-SYS-201,시스템000 1단 모듈,시스템000,수납,1,240635,240635,8422
2026-05-08,OWN-260508-0083,자사몰,RR-RAK-104,레어로우 랙 행거 랙,랙,수납,2,309272,618544,21649
2026-05-08,29C-260508-0084,29CM,RR-SYS-205,시스템000 도어 패널,시스템000,부속,1,79432,79432,21446
2026-05-08,29C-260508-0085,29CM,RR-RAK-102,레어로우 랙 사이드 테이블,랙,테이블,1,140122,140122,37832
2026-05-08,29C-260508-0086,29CM,RR-HOM-403,홈 시리즈 행거,홈,리빙,1,194565,194565,52532
2026-05-08,OWN-260508-0087,자사몰,RR-SYS-205,시스템000 도어 패널,시스템000,부속,1,71867,71867,2515
2026-05-08,OWN-260508-0088,자사몰,RR-HOM-402,홈 시리즈 화분 스탠드,홈,리빙,2,103360,206720,7235
2026-05-08,OHS-260508-0089,오늘의집,RR-WRK-304,레어로우 워크 모니터암,워크,액세서리,2,145656,291312,52436
2026-05-08,OHS-260508-0090,오늘의집,RR-RAK-102,레어로우 랙 사이드 테이블,랙,테이블,1,136119,136119,24501
2026-05-08,OWN-260508-0091,자사몰,RR-WRK-303,레어로우 워크 체어,워크,체어,1,281010,281010,9835
2026-05-08,OWN-260508-0092,자사몰,RR-RAK-106,레어로우 랙 와이드 셸프,랙,수납,3,456237,1368711,47904
2026-05-08,OHS-260508-0093,오늘의집,RR-LIF-502,10 COLORS 스툴,라이프스타일,체어,1,145656,145656,26218
2026-05-08,OWN-260508-0094,자사몰,RR-RAK-101,레어로우 랙 소파 테이블,랙,테이블,1,152617,152617,5341
2026-05-08,CPG-260508-0095,쿠팡,RR-LIF-501,10 COLORS 미니 사이드,라이프스타일,테이블,1,111435,111435,12034
2026-05-08,29C-260508-0096,29CM,RR-RAK-103,레어로우 랙 유틸리티 랙,랙,수납,2,423937,847874,228925
2026-05-08,OHS-260508-0097,오늘의집,RR-SYS-205,시스템000 도어 패널,시스템000,부속,1,77163,77163,13889
2026-05-08,OHS-260508-0098,오늘의집,RR-RAK-103,레어로우 랙 유틸리티 랙,랙,수납,1,411825,411825,74128
2026-05-08,OHS-260508-0099,오늘의집,RR-RAK-101,레어로우 랙 소파 테이블,랙,테이블,1,163863,163863,29495
2026-05-08,OHS-260508-0100,오늘의집,RR-SYS-205,시스템000 도어 패널,시스템000,부속,1,77163,77163,13889
2026-05-08,OHS-260508-0101,오늘의집,RR-RAK-103,레어로우 랙 유틸리티 랙,랙,수납,1,411825,411825,74128
2026-05-08,OHS-260508-0102,오늘의집,RR-HOM-401,홈 시리즈 TV 보드,홈,리빙,1,605166,605166,108929
2026-05-08,OHS-260508-0103,오늘의집,RR-SYS-202,시스템000 2단 모듈,시스템000,수납,2,431766,863532,155435
2026-05-08,OHS-260508-0104,오늘의집,RR-RAK-104,레어로우 랙 행거 랙,랙,수납,1,332061,332061,59770
2026-05-08,OHS-260508-0105,오늘의집,RR-WRK-303,레어로우 워크 체어,워크,체어,1,301716,301716,54308
2026-05-09,OHS-260509-0001,오늘의집,RR-LIF-501,10 COLORS 미니 사이드,라이프스타일,테이블,1,119646,119646,21536
2026-05-09,29C-260509-0002,29CM,RR-WRK-301,레어로우 워크 데스크 1200,워크,데스크,1,408765,408765,110366
2026-05-09,OWN-260509-0003,자사몰,RR-RAK-104,레어로우 랙 행거 랙,랙,수납,1,309272,309272,10824
2026-05-09,NAV-260509-0004,네이버,RR-WRK-302,레어로우 워크 데스크 1500,워크,데스크,1,435336,435336,30473
2026-05-09,OWN-260509-0005,자사몰,RR-RAK-104,레어로우 랙 행거 랙,랙,수납,2,309272,618544,21649
2026-05-09,OWN-260509-0006,자사몰,RR-LIF-503,10 COLORS 매거진 랙,라이프스타일,수납,1,79135,79135,2769
2026-05-09,OWN-260509-0007,자사몰,RR-SYS-201,시스템000 1단 모듈,시스템000,수납,1,240635,240635,8422
2026-05-09,CPG-260509-0008,쿠팡,RR-RAK-101,레어로우 랙 소파 테이블,랙,테이블,1,152617,152617,16482
2026-05-09,29C-260509-0009,29CM,RR-RAK-106,레어로우 랙 와이드 셸프,랙,수납,1,504262,504262,136150
2026-05-09,CPG-260509-0010,쿠팡,RR-SYS-202,시스템000 2단 모듈,시스템000,수납,2,402135,804270,86861
2026-05-09,OWN-260509-0011,자사몰,RR-HOM-401,홈 시리즈 TV 보드,홈,리빙,2,563635,1127270,39454
2026-05-09,OWN-260509-0012,자사몰,RR-SYS-201,시스템000 1단 모듈,시스템000,수납,1,240635,240635,8422
2026-05-09,OWN-260509-0013,자사몰,RR-SYS-201,시스템000 1단 모듈,시스템000,수납,1,240635,240635,8422
2026-05-09,OWN-260509-0014,자사몰,RR-RAK-102,레어로우 랙 사이드 테이블,랙,테이블,1,126777,126777,4437
2026-05-09,OHS-260509-0015,오늘의집,RR-RAK-103,레어로우 랙 유틸리티 랙,랙,수납,1,411825,411825,74128
2026-05-09,OWN-260509-0016,자사몰,RR-RAK-105,레어로우 랙 미니 랙,랙,수납,1,176842,176842,6189
2026-05-09,NAV-260509-0017,네이버,RR-RAK-103,레어로우 랙 유틸리티 랙,랙,수납,1,391637,391637,27414
2026-05-09,OWN-260509-0018,자사몰,RR-SYS-201,시스템000 1단 모듈,시스템000,수납,2,240635,481270,16844
2026-05-09,OHS-260509-0019,오늘의집,RR-SYS-202,시스템000 2단 모듈,시스템000,수납,1,431766,431766,77717
2026-05-09,OHS-260509-0020,오늘의집,RR-WRK-305,레어로우 워크 케이블 트레이,워크,액세서리,1,67626,67626,12172
2026-05-09,NAV-260509-0021,네이버,RR-RAK-106,레어로우 랙 와이드 셸프,랙,수납,2,465842,931684,65217
2026-05-09,OWN-260509-0022,자사몰,RR-WRK-304,레어로우 워크 모니터암,워크,액세서리,1,135660,135660,4748
2026-05-09,OWN-260509-0023,자사몰,RR-RAK-104,레어로우 랙 행거 랙,랙,수납,1,309272,309272,10824
2026-05-09,OHS-260509-0024,오늘의집,RR-SYS-205,시스템000 도어 패널,시스템000,부속,3,77163,231489,41668
2026-05-09,OWN-260509-0025,자사몰,RR-SYS-203,시스템000 3단 모듈,시스템000,수납,1,563635,563635,19727
2026-05-09,OWN-260509-0026,자사몰,RR-WRK-301,레어로우 워크 데스크 1200,워크,데스크,3,369835,1109505,38832
2026-05-09,CPG-260509-0027,쿠팡,RR-RAK-106,레어로우 랙 와이드 셸프,랙,수납,1,456237,456237,49273
2026-05-09,NAV-260509-0028,네이버,RR-RAK-105,레어로우 랙 미니 랙,랙,수납,2,180565,361130,25279
2026-05-09,OWN-260509-0029,자사몰,RR-RAK-105,레어로우 랙 미니 랙,랙,수납,2,176842,353684,12378
2026-05-09,29C-260509-0030,29CM,RR-SYS-203,시스템000 3단 모듈,시스템000,수납,1,622965,622965,168200
2026-05-09,OWN-260509-0031,자사몰,RR-WRK-303,레어로우 워크 체어,워크,체어,1,281010,281010,9835
2026-05-09,CPG-260509-0032,쿠팡,RR-LIF-503,10 COLORS 매거진 랙,라이프스타일,수납,1,79135,79135,8546
2026-05-09,29C-260509-0033,29CM,RR-RAK-101,레어로우 랙 소파 테이블,랙,테이블,1,168682,168682,45544
2026-05-09,OWN-260509-0034,자사몰,RR-HOM-401,홈 시리즈 TV 보드,홈,리빙,1,563635,563635,19727
2026-05-09,OWN-260509-0035,자사몰,RR-HOM-402,홈 시리즈 화분 스탠드,홈,리빙,1,103360,103360,3617
2026-05-09,29C-260509-0036,29CM,RR-WRK-302,레어로우 워크 데스크 1500,워크,데스크,1,471240,471240,127234
2026-05-09,OWN-260509-0037,자사몰,RR-RAK-104,레어로우 랙 행거 랙,랙,수납,2,309272,618544,21649
2026-05-09,29C-260509-0038,29CM,RR-RAK-101,레어로우 랙 소파 테이블,랙,테이블,2,168682,337364,91088
2026-05-09,29C-260509-0039,29CM,RR-WRK-304,레어로우 워크 모니터암,워크,액세서리,1,149940,149940,40483
2026-05-09,CPG-260509-0040,쿠팡,RR-SYS-203,시스템000 3단 모듈,시스템000,수납,1,563635,563635,60872
2026-05-09,OWN-260509-0041,자사몰,RR-SYS-201,시스템000 1단 모듈,시스템000,수납,1,240635,240635,8422
2026-05-09,OHS-260509-0042,오늘의집,RR-RAK-105,레어로우 랙 미니 랙,랙,수납,2,189873,379746,68354
2026-05-09,NAV-260509-0043,네이버,RR-LIF-502,10 COLORS 스툴,라이프스타일,체어,1,138516,138516,9696
2026-05-09,OWN-260509-0044,자사몰,RR-RAK-104,레어로우 랙 행거 랙,랙,수납,2,309272,618544,21649
2026-05-09,OWN-260509-0045,자사몰,RR-RAK-106,레어로우 랙 와이드 셸프,랙,수납,1,456237,456237,15968
2026-05-09,29C-260509-0046,29CM,RR-RAK-106,레어로우 랙 와이드 셸프,랙,수납,2,504262,1008524,272301
2026-05-09,OHS-260509-0047,오늘의집,RR-RAK-106,레어로우 랙 와이드 셸프,랙,수납,2,489855,979710,176347
2026-05-09,OHS-260509-0048,오늘의집,RR-SYS-201,시스템000 1단 모듈,시스템000,수납,2,258366,516732,93011
2026-05-09,OHS-260509-0049,오늘의집,RR-RAK-102,레어로우 랙 사이드 테이블,랙,테이블,1,136119,136119,24501
2026-05-09,29C-260509-0050,29CM,RR-LIF-502,10 COLORS 스툴,라이프스타일,체어,1,149940,149940,40483
2026-05-09,OWN-260509-0051,자사몰,RR-LIF-503,10 COLORS 매거진 랙,라이프스타일,수납,2,79135,158270,5539
2026-05-09,NAV-260509-0052,네이버,RR-SYS-201,시스템000 1단 모듈,시스템000,수납,1,245701,245701,17199
2026-05-09,OWN-260509-0053,자사몰,RR-RAK-101,레어로우 랙 소파 테이블,랙,테이블,1,152617,152617,5341
2026-05-09,OWN-260509-0054,자사몰,RR-WRK-301,레어로우 워크 데스크 1200,워크,데스크,1,369835,369835,12944
2026-05-09,NAV-260509-0055,네이버,RR-LIF-502,10 COLORS 스툴,라이프스타일,체어,1,138516,138516,9696
2026-05-09,OHS-260509-0056,오늘의집,RR-WRK-304,레어로우 워크 모니터암,워크,액세서리,1,145656,145656,26218
2026-05-09,OWN-260509-0057,자사몰,RR-RAK-103,레어로우 랙 유틸리티 랙,랙,수납,2,383562,767124,26849
2026-05-09,29C-260509-0058,29CM,RR-SYS-205,시스템000 도어 패널,시스템000,부속,1,79432,79432,21446
2026-05-09,OHS-260509-0059,오늘의집,RR-SYS-205,시스템000 도어 패널,시스템000,부속,1,77163,77163,13889
2026-05-09,OHS-260509-0060,오늘의집,RR-SYS-202,시스템000 2단 모듈,시스템000,수납,1,431766,431766,77717
2026-05-09,NAV-260509-0061,네이버,RR-SYS-203,시스템000 3단 모듈,시스템000,수납,1,575501,575501,40285
2026-05-10,OWN-260510-0001,자사몰,RR-HOM-403,홈 시리즈 행거,홈,리빙,1,176035,176035,6161
2026-05-10,CPG-260510-0002,쿠팡,RR-LIF-501,10 COLORS 미니 사이드,라이프스타일,테이블,1,111435,111435,12034
2026-05-10,CPG-260510-0003,쿠팡,RR-RAK-103,레어로우 랙 유틸리티 랙,랙,수납,2,383562,767124,82849
2026-05-10,OHS-260510-0004,오늘의집,RR-LIF-502,10 COLORS 스툴,라이프스타일,체어,1,145656,145656,26218
2026-05-10,OWN-260510-0005,자사몰,RR-RAK-105,레어로우 랙 미니 랙,랙,수납,1,176842,176842,6189
2026-05-10,29C-260510-0006,29CM,RR-HOM-401,홈 시리즈 TV 보드,홈,리빙,1,622965,622965,168200
2026-05-10,NAV-260510-0007,네이버,RR-RAK-104,레어로우 랙 행거 랙,랙,수납,2,315783,631566,44209
2026-05-10,29C-260510-0008,29CM,RR-WRK-304,레어로우 워크 모니터암,워크,액세서리,2,149940,299880,80967
2026-05-10,OWN-260510-0009,자사몰,RR-RAK-106,레어로우 랙 와이드 셸프,랙,수납,1,456237,456237,15968
2026-05-10,CPG-260510-0010,쿠팡,RR-SYS-205,시스템000 도어 패널,시스템000,부속,1,71867,71867,7761
2026-05-10,NAV-260510-0011,네이버,RR-HOM-403,홈 시리즈 행거,홈,리빙,1,179741,179741,12581
2026-05-10,CPG-260510-0012,쿠팡,RR-RAK-105,레어로우 랙 미니 랙,랙,수납,2,176842,353684,38197
2026-05-10,OHS-260510-0013,오늘의집,RR-RAK-101,레어로우 랙 소파 테이블,랙,테이블,1,163863,163863,29495
2026-05-10,OWN-260510-0014,자사몰,RR-RAK-101,레어로우 랙 소파 테이블,랙,테이블,1,152617,152617,5341
2026-05-10,CPG-260510-0015,쿠팡,RR-SYS-205,시스템000 도어 패널,시스템000,부속,1,71867,71867,7761
2026-05-10,OWN-260510-0016,자사몰,RR-HOM-402,홈 시리즈 화분 스탠드,홈,리빙,2,103360,206720,7235
2026-05-10,29C-260510-0017,29CM,RR-LIF-503,10 COLORS 매거진 랙,라이프스타일,수납,1,87465,87465,23615
2026-05-10,29C-260510-0018,29CM,RR-RAK-101,레어로우 랙 소파 테이블,랙,테이블,2,168682,337364,91088
2026-05-10,OHS-260510-0019,오늘의집,RR-RAK-104,레어로우 랙 행거 랙,랙,수납,3,332061,996183,179312
2026-05-10,OWN-260510-0020,자사몰,RR-WRK-303,레어로우 워크 체어,워크,체어,1,281010,281010,9835
2026-05-10,OHS-260510-0021,오늘의집,RR-HOM-401,홈 시리즈 TV 보드,홈,리빙,1,605166,605166,108929
